"Pathway_Code","Pathway_Name","Gene"
"PI3K","PI3K/AKT signaling pathway","FOXO1"
"PI3K","PI3K/AKT signaling pathway","FOXO3"
"PI3K","PI3K/AKT signaling pathway","FOXO4"
"PI3K","PI3K/AKT signaling pathway","GSK3A"
"PI3K","PI3K/AKT signaling pathway","GSK3B"
"PI3K","PI3K/AKT signaling pathway","HSP90AA1"
"PI3K","PI3K/AKT signaling pathway","KPNA1"
"PI3K","PI3K/AKT signaling pathway","MAP3K5"
"PI3K","PI3K/AKT signaling pathway","MAPKAP1"
"PI3K","PI3K/AKT signaling pathway","MLST8"
"PI3K","PI3K/AKT signaling pathway","MTOR"
"PI3K","PI3K/AKT signaling pathway","PDPK1"
"PI3K","PI3K/AKT signaling pathway","PRKACA"
"PI3K","PI3K/AKT signaling pathway","PRKDC"
"PI3K","PI3K/AKT signaling pathway","RAF1"
"PI3K","PI3K/AKT signaling pathway","RICTOR"
"PI3K","PI3K/AKT signaling pathway","SFN"
"PI3K","PI3K/AKT signaling pathway","SLC2A4"
"PI3K","PI3K/AKT signaling pathway","SRC"
"PI3K","PI3K/AKT signaling pathway","TBC1D4"
"PI3K","PI3K/AKT signaling pathway","YWHAB"
"PI3K","PI3K/AKT signaling pathway","YWHAE"
"PI3K","PI3K/AKT signaling pathway","YWHAG"
"PI3K","PI3K/AKT signaling pathway","YWHAH"
"PI3K","PI3K/AKT signaling pathway","YWHAQ"
"PI3K","PI3K/AKT signaling pathway","YWHAZ"
"Autophagy","Autophagy","AMBRA1"
"Autophagy","Autophagy","ARL13B"
"Autophagy","Autophagy","ATG10"
"Autophagy","Autophagy","ATG101"
"Autophagy","Autophagy","ATG12"
"Autophagy","Autophagy","ATG13"
"Autophagy","Autophagy","ATG14"
"Autophagy","Autophagy","ATG16L1"
"Autophagy","Autophagy","ATG16L2"
"Autophagy","Autophagy","ATG3"
"Autophagy","Autophagy","ATG4A"
"Autophagy","Autophagy","ATG4B"
"Autophagy","Autophagy","ATG4C"
"Autophagy","Autophagy","ATG4D"
"Autophagy","Autophagy","ATG5"
"Autophagy","Autophagy","ATG7"
"Autophagy","Autophagy","ATG9A"
"Autophagy","Autophagy","ATG9B"
"Autophagy","Autophagy","ATM"
"Autophagy","Autophagy","BECN1"
"Autophagy","Autophagy","CETN1"
"Autophagy","Autophagy","CFTR"
"Autophagy","Autophagy","CHMP2A"
"Autophagy","Autophagy","CHMP2B"
"Autophagy","Autophagy","CHMP3"
"Autophagy","Autophagy","CHMP4A"
"Autophagy","Autophagy","CHMP4B"
"Autophagy","Autophagy","CHMP4C"
"Autophagy","Autophagy","CHMP6"
"Autophagy","Autophagy","CHMP7"
"Autophagy","Autophagy","CSNK2A1"
"Autophagy","Autophagy","CSNK2A2"
"Autophagy","Autophagy","CSNK2B"
"Autophagy","Autophagy","DYNC1H1"
"Autophagy","Autophagy","DYNC1I1"
"Autophagy","Autophagy","DYNC1I2"
"Autophagy","Autophagy","DYNC1LI1"
"Autophagy","Autophagy","DYNC1LI2"
"Autophagy","Autophagy","DYNLL1"
"Autophagy","Autophagy","DYNLL2"
"Autophagy","Autophagy","EEF1A1"
"Autophagy","Autophagy","EPAS1"
"Autophagy","Autophagy","FUNDC1"
"Autophagy","Autophagy","GABARAP"
"Autophagy","Autophagy","GABARAPL1"
"Autophagy","Autophagy","GABARAPL2"
"Autophagy","Autophagy","GFAP"
"Autophagy","Autophagy","HBB"
"Autophagy","Autophagy","HDAC6"
"Autophagy","Autophagy","HSF1"
"Autophagy","Autophagy","HSP90AA1"
"Autophagy","Autophagy","HSP90AB1"
"Autophagy","Autophagy","HSPA8"
"Autophagy","Autophagy","IFT88"
"Autophagy","Autophagy","LAMP2"
"Autophagy","Autophagy","LAMTOR1"
"Autophagy","Autophagy","LAMTOR2"
"Autophagy","Autophagy","LAMTOR3"
"Autophagy","Autophagy","LAMTOR4"
"Autophagy","Autophagy","LAMTOR5"
"Autophagy","Autophagy","MAP1LC3A"
"Autophagy","Autophagy","MAP1LC3B"
"Autophagy","Autophagy","MAP1LC3C"
"Autophagy","Autophagy","MFN1"
"Autophagy","Autophagy","MFN2"
"Autophagy","Autophagy","MLST8"
"Autophagy","Autophagy","MTERF3"
"Autophagy","Autophagy","MTMR14"
"Autophagy","Autophagy","MTMR3"
"Autophagy","Autophagy","MTOR"
"Autophagy","Autophagy","MVB12A"
"Autophagy","Autophagy","MVB12B"
"Autophagy","Autophagy","NBR1"
"Autophagy","Autophagy","OPTN"
"Autophagy","Autophagy","PARK7"
"Autophagy","Autophagy","PCNT"
"Autophagy","Autophagy","PEX5"
"Autophagy","Autophagy","PGAM5"
"Autophagy","Autophagy","PIK3C3"
"Autophagy","Autophagy","PIK3R4"
"Autophagy","Autophagy","PINK1"
"Autophagy","Autophagy","PLIN2"
"Autophagy","Autophagy","PLIN3"
"Autophagy","Autophagy","PRKAA1"
"Autophagy","Autophagy","PRKAA2"
"Autophagy","Autophagy","PRKAB1"
"Autophagy","Autophagy","PRKAB2"
"Autophagy","Autophagy","PRKAG1"
"Autophagy","Autophagy","PRKAG2"
"Autophagy","Autophagy","PRKAG3"
"Autophagy","Autophagy","PRKN"
"Autophagy","Autophagy","RB1CC1"
"Autophagy","Autophagy","RHEB"
"Autophagy","Autophagy","RNASE1"
"Autophagy","Autophagy","RPS27A"
"Autophagy","Autophagy","RPTOR"
"Autophagy","Autophagy","RRAGA"
"Autophagy","Autophagy","RRAGB"
"Autophagy","Autophagy","RRAGC"
"Autophagy","Autophagy","RRAGD"
"Autophagy","Autophagy","SLC38A9"
"Autophagy","Autophagy","SQSTM1"
"Autophagy","Autophagy","SRC"
"Autophagy","Autophagy","TBK1"
"Autophagy","Autophagy","TOMM20"
"Autophagy","Autophagy","TOMM22"
"Autophagy","Autophagy","TOMM40"
"Autophagy","Autophagy","TOMM5"
"Autophagy","Autophagy","TOMM6"
"Autophagy","Autophagy","TOMM7"
"Autophagy","Autophagy","TOMM70"
"Autophagy","Autophagy","TSC1"
"Autophagy","Autophagy","TSC2"
"Autophagy","Autophagy","TSG101"
"Autophagy","Autophagy","TUBA1A"
"Autophagy","Autophagy","TUBA1B"
"Autophagy","Autophagy","TUBA1C"
"Autophagy","Autophagy","TUBA3C"
"Autophagy","Autophagy","TUBA3D"
"Autophagy","Autophagy","TUBA3E"
"Autophagy","Autophagy","TUBA4A"
"Autophagy","Autophagy","TUBA4B"
"Autophagy","Autophagy","TUBA8"
"Autophagy","Autophagy","TUBAL3"
"Autophagy","Autophagy","TUBB1"
"Autophagy","Autophagy","TUBB2A"
"Autophagy","Autophagy","TUBB2B"
"Autophagy","Autophagy","TUBB3"
"Autophagy","Autophagy","TUBB4A"
"Autophagy","Autophagy","TUBB4B"
"Autophagy","Autophagy","TUBB6"
"Autophagy","Autophagy","TUBB8"
"Autophagy","Autophagy","TUBB8B"
"Autophagy","Autophagy","UBA52"
"Autophagy","Autophagy","UBAP1"
"Autophagy","Autophagy","UBB"
"Autophagy","Autophagy","UBC"
"Autophagy","Autophagy","UBE2D2"
"Autophagy","Autophagy","UBE2D3"
"Autophagy","Autophagy","UBE2L3"
"Autophagy","Autophagy","UBE2N"
"Autophagy","Autophagy","UBE2V1"
"Autophagy","Autophagy","ULK1"
"Autophagy","Autophagy","USP30"
"Autophagy","Autophagy","UVRAG"
"Autophagy","Autophagy","VCP"
"Autophagy","Autophagy","VDAC1"
"Autophagy","Autophagy","VDAC2"
"Autophagy","Autophagy","VDAC3"
"Autophagy","Autophagy","VIM"
"Autophagy","Autophagy","VPS28"
"Autophagy","Autophagy","VPS37A"
"Autophagy","Autophagy","VPS37B"
"Autophagy","Autophagy","VPS37C"
"Autophagy","Autophagy","VPS37D"
"Autophagy","Autophagy","WDR45"
"Autophagy","Autophagy","WDR45B"
"Autophagy","Autophagy","WIPI1"
"Autophagy","Autophagy","WIPI2"
"Keratinization","Keratinization","CAPN1"
"Keratinization","Keratinization","CAPNS1"
"Keratinization","Keratinization","CASP14"
"Keratinization","Keratinization","CDSN"
"Keratinization","Keratinization","CELA2A"
"Keratinization","Keratinization","CSTA"
"Keratinization","Keratinization","DSC1"
"Keratinization","Keratinization","DSC2"
"Keratinization","Keratinization","DSC3"
"Keratinization","Keratinization","DSG1"
"Keratinization","Keratinization","DSG2"
"Keratinization","Keratinization","DSG3"
"Keratinization","Keratinization","DSG4"
"Keratinization","Keratinization","DSP"
"Keratinization","Keratinization","EVPL"
"Keratinization","Keratinization","FLG"
"Keratinization","Keratinization","FURIN"
"Keratinization","Keratinization","IVL"
"Keratinization","Keratinization","JUP"
"Keratinization","Keratinization","KAZN"
"Keratinization","Keratinization","KLK12"
"Keratinization","Keratinization","KLK13"
"Keratinization","Keratinization","KLK14"
"Keratinization","Keratinization","KLK5"
"Keratinization","Keratinization","KLK8"
"Keratinization","Keratinization","KRT1"
"Keratinization","Keratinization","KRT10"
"Keratinization","Keratinization","KRT12"
"Keratinization","Keratinization","KRT13"
"Keratinization","Keratinization","KRT14"
"Keratinization","Keratinization","KRT15"
"Keratinization","Keratinization","KRT16"
"Keratinization","Keratinization","KRT17"
"Keratinization","Keratinization","KRT18"
"Keratinization","Keratinization","KRT19"
"Keratinization","Keratinization","KRT2"
"Keratinization","Keratinization","KRT20"
"Keratinization","Keratinization","KRT23"
"Keratinization","Keratinization","KRT24"
"Keratinization","Keratinization","KRT25"
"Keratinization","Keratinization","KRT26"
"Keratinization","Keratinization","KRT27"
"Keratinization","Keratinization","KRT28"
"Keratinization","Keratinization","KRT3"
"Keratinization","Keratinization","KRT31"
"Keratinization","Keratinization","KRT32"
"Keratinization","Keratinization","KRT33A"
"Keratinization","Keratinization","KRT33B"
"Keratinization","Keratinization","KRT34"
"Keratinization","Keratinization","KRT35"
"Keratinization","Keratinization","KRT36"
"Keratinization","Keratinization","KRT37"
"Keratinization","Keratinization","KRT38"
"Keratinization","Keratinization","KRT39"
"Keratinization","Keratinization","KRT4"
"Keratinization","Keratinization","KRT40"
"Keratinization","Keratinization","KRT5"
"Keratinization","Keratinization","KRT6A"
"Keratinization","Keratinization","KRT6B"
"Keratinization","Keratinization","KRT6C"
"Keratinization","Keratinization","KRT7"
"Keratinization","Keratinization","KRT71"
"Keratinization","Keratinization","KRT72"
"Keratinization","Keratinization","KRT73"
"Keratinization","Keratinization","KRT74"
"Keratinization","Keratinization","KRT75"
"Keratinization","Keratinization","KRT76"
"Keratinization","Keratinization","KRT77"
"Keratinization","Keratinization","KRT78"
"Keratinization","Keratinization","KRT79"
"Keratinization","Keratinization","KRT8"
"Keratinization","Keratinization","KRT80"
"Keratinization","Keratinization","KRT81"
"Keratinization","Keratinization","KRT82"
"Keratinization","Keratinization","KRT83"
"Keratinization","Keratinization","KRT84"
"Keratinization","Keratinization","KRT85"
"Keratinization","Keratinization","KRT86"
"Keratinization","Keratinization","KRT9"
"Keratinization","Keratinization","KRTAP1-1"
"Keratinization","Keratinization","KRTAP1-3"
"Keratinization","Keratinization","KRTAP1-4"
"Keratinization","Keratinization","KRTAP1-5"
"Keratinization","Keratinization","KRTAP10-1"
"Keratinization","Keratinization","KRTAP10-10"
"Keratinization","Keratinization","KRTAP10-11"
"Keratinization","Keratinization","KRTAP10-12"
"Keratinization","Keratinization","KRTAP10-2"
"Keratinization","Keratinization","KRTAP10-3"
"Keratinization","Keratinization","KRTAP10-4"
"Keratinization","Keratinization","KRTAP10-5"
"Keratinization","Keratinization","KRTAP10-6"
"Keratinization","Keratinization","KRTAP10-7"
"Keratinization","Keratinization","KRTAP10-8"
"Keratinization","Keratinization","KRTAP10-9"
"Keratinization","Keratinization","KRTAP11-1"
"Keratinization","Keratinization","KRTAP12-1"
"Keratinization","Keratinization","KRTAP12-2"
"Keratinization","Keratinization","KRTAP12-3"
"Keratinization","Keratinization","KRTAP12-4"
"Keratinization","Keratinization","KRTAP13-1"
"Keratinization","Keratinization","KRTAP13-2"
"Keratinization","Keratinization","KRTAP13-3"
"Keratinization","Keratinization","KRTAP13-4"
"Keratinization","Keratinization","KRTAP15-1"
"Keratinization","Keratinization","KRTAP16-1"
"Keratinization","Keratinization","KRTAP17-1"
"Keratinization","Keratinization","KRTAP19-1"
"Keratinization","Keratinization","KRTAP19-2"
"Keratinization","Keratinization","KRTAP19-3"
"Keratinization","Keratinization","KRTAP19-4"
"Keratinization","Keratinization","KRTAP19-5"
"Keratinization","Keratinization","KRTAP19-6"
"Keratinization","Keratinization","KRTAP19-7"
"Keratinization","Keratinization","KRTAP19-8"
"Keratinization","Keratinization","KRTAP2-1"
"Keratinization","Keratinization","KRTAP2-2"
"Keratinization","Keratinization","KRTAP2-3"
"Keratinization","Keratinization","KRTAP2-4"
"Keratinization","Keratinization","KRTAP20-1"
"Keratinization","Keratinization","KRTAP20-2"
"Keratinization","Keratinization","KRTAP21-1"
"Keratinization","Keratinization","KRTAP21-2"
"Keratinization","Keratinization","KRTAP21-3"
"Keratinization","Keratinization","KRTAP22-1"
"Keratinization","Keratinization","KRTAP23-1"
"Keratinization","Keratinization","KRTAP24-1"
"Keratinization","Keratinization","KRTAP25-1"
"Keratinization","Keratinization","KRTAP26-1"
"Keratinization","Keratinization","KRTAP27-1"
"Keratinization","Keratinization","KRTAP29-1"
"Keratinization","Keratinization","KRTAP3-1"
"Keratinization","Keratinization","KRTAP3-2"
"Keratinization","Keratinization","KRTAP3-3"
"Keratinization","Keratinization","KRTAP4-1"
"Keratinization","Keratinization","KRTAP4-11"
"Keratinization","Keratinization","KRTAP4-2"
"Keratinization","Keratinization","KRTAP4-3"
"Keratinization","Keratinization","KRTAP4-4"
"Keratinization","Keratinization","KRTAP4-5"
"Keratinization","Keratinization","KRTAP4-6"
"Keratinization","Keratinization","KRTAP4-7"
"Keratinization","Keratinization","KRTAP4-8"
"Keratinization","Keratinization","KRTAP4-9"
"Keratinization","Keratinization","KRTAP5-1"
"Keratinization","Keratinization","KRTAP5-10"
"Keratinization","Keratinization","KRTAP5-11"
"Keratinization","Keratinization","KRTAP5-2"
"Keratinization","Keratinization","KRTAP5-3"
"Keratinization","Keratinization","KRTAP5-4"
"Keratinization","Keratinization","KRTAP5-5"
"Keratinization","Keratinization","KRTAP5-6"
"Keratinization","Keratinization","KRTAP5-7"
"Keratinization","Keratinization","KRTAP5-8"
"Keratinization","Keratinization","KRTAP5-9"
"Keratinization","Keratinization","KRTAP6-1"
"Keratinization","Keratinization","KRTAP6-2"
"Keratinization","Keratinization","KRTAP6-3"
"Keratinization","Keratinization","KRTAP8-1"
"Keratinization","Keratinization","KRTAP9-1"
"Keratinization","Keratinization","KRTAP9-2"
"Keratinization","Keratinization","KRTAP9-3"
"Keratinization","Keratinization","KRTAP9-4"
"Keratinization","Keratinization","KRTAP9-6"
"Keratinization","Keratinization","KRTAP9-7"
"Keratinization","Keratinization","KRTAP9-8"
"Keratinization","Keratinization","KRTAP9-9"
"Keratinization","Keratinization","LCE1A"
"Keratinization","Keratinization","LCE1B"
"Keratinization","Keratinization","LCE1C"
"Keratinization","Keratinization","LCE1D"
"Keratinization","Keratinization","LCE1E"
"Keratinization","Keratinization","LCE1F"
"Keratinization","Keratinization","LCE2A"
"Keratinization","Keratinization","LCE2B"
"Keratinization","Keratinization","LCE2C"
"Keratinization","Keratinization","LCE2D"
"Keratinization","Keratinization","LCE3A"
"Keratinization","Keratinization","LCE3B"
"Keratinization","Keratinization","LCE3C"
"Keratinization","Keratinization","LCE3D"
"Keratinization","Keratinization","LCE3E"
"Keratinization","Keratinization","LCE4A"
"Keratinization","Keratinization","LCE5A"
"Keratinization","Keratinization","LCE6A"
"Keratinization","Keratinization","LELP1"
"Keratinization","Keratinization","LIPJ"
"Keratinization","Keratinization","LIPK"
"Keratinization","Keratinization","LIPM"
"Keratinization","Keratinization","LIPN"
"Keratinization","Keratinization","LORICRIN"
"Keratinization","Keratinization","PCSK6"
"Keratinization","Keratinization","PERP"
"Keratinization","Keratinization","PI3"
"Keratinization","Keratinization","PKP1"
"Keratinization","Keratinization","PKP2"
"Keratinization","Keratinization","PKP3"
"Keratinization","Keratinization","PKP4"
"Keratinization","Keratinization","PPL"
"Keratinization","Keratinization","PRSS8"
"Keratinization","Keratinization","RPTN"
"Keratinization","Keratinization","SPINK5"
"Keratinization","Keratinization","SPINK6"
"Keratinization","Keratinization","SPINK9"
"Keratinization","Keratinization","SPRR1A"
"Keratinization","Keratinization","SPRR1B"
"Keratinization","Keratinization","SPRR2A"
"Keratinization","Keratinization","SPRR2B"
"Keratinization","Keratinization","SPRR2D"
"Keratinization","Keratinization","SPRR2E"
"Keratinization","Keratinization","SPRR2F"
"Keratinization","Keratinization","SPRR2G"
"Keratinization","Keratinization","SPRR3"
"Keratinization","Keratinization","ST14"
"Keratinization","Keratinization","TCHH"
"Keratinization","Keratinization","TGM1"
"Keratinization","Keratinization","TGM5"
"MT","Mitochondrial translation","AURKAIP1"
"MT","Mitochondrial translation","CHCHD1"
"MT","Mitochondrial translation","DAP3"
"MT","Mitochondrial translation","ERAL1"
"MT","Mitochondrial translation","GADD45GIP1"
"MT","Mitochondrial translation","GFM1"
"MT","Mitochondrial translation","GFM2"
"MT","Mitochondrial translation","KGD4"
"MT","Mitochondrial translation","MALSU1"
"MT","Mitochondrial translation","MIEF1"
"MT","Mitochondrial translation","MRPL1"
"MT","Mitochondrial translation","MRPL10"
"MT","Mitochondrial translation","MRPL11"
"MT","Mitochondrial translation","MRPL12"
"MT","Mitochondrial translation","MRPL13"
"MT","Mitochondrial translation","MRPL14"
"MT","Mitochondrial translation","MRPL15"
"MT","Mitochondrial translation","MRPL16"
"MT","Mitochondrial translation","MRPL17"
"MT","Mitochondrial translation","MRPL18"
"MT","Mitochondrial translation","MRPL19"
"MT","Mitochondrial translation","MRPL2"
"MT","Mitochondrial translation","MRPL20"
"MT","Mitochondrial translation","MRPL21"
"MT","Mitochondrial translation","MRPL22"
"MT","Mitochondrial translation","MRPL23"
"MT","Mitochondrial translation","MRPL24"
"MT","Mitochondrial translation","MRPL27"
"MT","Mitochondrial translation","MRPL28"
"MT","Mitochondrial translation","MRPL3"
"MT","Mitochondrial translation","MRPL30"
"MT","Mitochondrial translation","MRPL32"
"MT","Mitochondrial translation","MRPL33"
"MT","Mitochondrial translation","MRPL34"
"MT","Mitochondrial translation","MRPL35"
"MT","Mitochondrial translation","MRPL36"
"MT","Mitochondrial translation","MRPL37"
"MT","Mitochondrial translation","MRPL38"
"MT","Mitochondrial translation","MRPL39"
"MT","Mitochondrial translation","MRPL4"
"MT","Mitochondrial translation","MRPL40"
"MT","Mitochondrial translation","MRPL41"
"MT","Mitochondrial translation","MRPL42"
"MT","Mitochondrial translation","MRPL43"
"MT","Mitochondrial translation","MRPL44"
"MT","Mitochondrial translation","MRPL45"
"MT","Mitochondrial translation","MRPL46"
"MT","Mitochondrial translation","MRPL47"
"MT","Mitochondrial translation","MRPL48"
"MT","Mitochondrial translation","MRPL49"
"MT","Mitochondrial translation","MRPL50"
"MT","Mitochondrial translation","MRPL51"
"MT","Mitochondrial translation","MRPL52"
"MT","Mitochondrial translation","MRPL53"
"MT","Mitochondrial translation","MRPL54"
"MT","Mitochondrial translation","MRPL55"
"MT","Mitochondrial translation","MRPL57"
"MT","Mitochondrial translation","MRPL58"
"MT","Mitochondrial translation","MRPL9"
"MT","Mitochondrial translation","MRPS10"
"MT","Mitochondrial translation","MRPS11"
"MT","Mitochondrial translation","MRPS12"
"MT","Mitochondrial translation","MRPS14"
"MT","Mitochondrial translation","MRPS15"
"MT","Mitochondrial translation","MRPS16"
"MT","Mitochondrial translation","MRPS17"
"MT","Mitochondrial translation","MRPS18A"
"MT","Mitochondrial translation","MRPS18B"
"MT","Mitochondrial translation","MRPS18C"
"MT","Mitochondrial translation","MRPS2"
"MT","Mitochondrial translation","MRPS21"
"MT","Mitochondrial translation","MRPS22"
"MT","Mitochondrial translation","MRPS23"
"MT","Mitochondrial translation","MRPS24"
"MT","Mitochondrial translation","MRPS25"
"MT","Mitochondrial translation","MRPS26"
"MT","Mitochondrial translation","MRPS27"
"MT","Mitochondrial translation","MRPS28"
"MT","Mitochondrial translation","MRPS30"
"MT","Mitochondrial translation","MRPS31"
"MT","Mitochondrial translation","MRPS33"
"MT","Mitochondrial translation","MRPS34"
"MT","Mitochondrial translation","MRPS35"
"MT","Mitochondrial translation","MRPS5"
"MT","Mitochondrial translation","MRPS6"
"MT","Mitochondrial translation","MRPS7"
"MT","Mitochondrial translation","MRPS9"
"MT","Mitochondrial translation","MRRF"
"MT","Mitochondrial translation","MT-ATP6"
"MT","Mitochondrial translation","MT-ATP8"
"MT","Mitochondrial translation","MT-CO1"
"MT","Mitochondrial translation","MT-CO2"
"MT","Mitochondrial translation","MT-CO3"
"MT","Mitochondrial translation","MT-CYB"
"MT","Mitochondrial translation","MT-ND1"
"MT","Mitochondrial translation","MT-ND2"
"MT","Mitochondrial translation","MT-ND3"
"MT","Mitochondrial translation","MT-ND4"
"MT","Mitochondrial translation","MT-ND4L"
"MT","Mitochondrial translation","MT-ND5"
"MT","Mitochondrial translation","MT-ND6"
"MT","Mitochondrial translation","MT-RNR1"
"MT","Mitochondrial translation","MT-RNR2"
"MT","Mitochondrial translation","MTFMT"
"MT","Mitochondrial translation","MTIF2"
"MT","Mitochondrial translation","MTIF3"
"MT","Mitochondrial translation","MTRES1"
"MT","Mitochondrial translation","MTRF1"
"MT","Mitochondrial translation","MTRF1L"
"MT","Mitochondrial translation","MTRFR"
"MT","Mitochondrial translation","NDUFAB1"
"MT","Mitochondrial translation","OXA1L"
"MT","Mitochondrial translation","PTCD3"
"MT","Mitochondrial translation","TSFM"
"MT","Mitochondrial translation","TUFM"
"MG","Mitochondrial gene expression","AARS2"
"MG","Mitochondrial gene expression","ALKBH1"
"MG","Mitochondrial gene expression","ANGEL2"
"MG","Mitochondrial gene expression","AURKAIP1"
"MG","Mitochondrial gene expression","C1QBP"
"MG","Mitochondrial gene expression","CDK5RAP1"
"MG","Mitochondrial gene expression","CHCHD1"
"MG","Mitochondrial gene expression","COA3"
"MG","Mitochondrial gene expression","DAP3"
"MG","Mitochondrial gene expression","DARS2"
"MG","Mitochondrial gene expression","DDX3X"
"MG","Mitochondrial gene expression","EARS2"
"MG","Mitochondrial gene expression","ELAC2"
"MG","Mitochondrial gene expression","FASTK"
"MG","Mitochondrial gene expression","FASTKD1"
"MG","Mitochondrial gene expression","FASTKD2"
"MG","Mitochondrial gene expression","FASTKD3"
"MG","Mitochondrial gene expression","FASTKD5"
"MG","Mitochondrial gene expression","FOXO3"
"MG","Mitochondrial gene expression","GADD45GIP1"
"MG","Mitochondrial gene expression","GARS1"
"MG","Mitochondrial gene expression","GATB"
"MG","Mitochondrial gene expression","GATC"
"MG","Mitochondrial gene expression","GFM1"
"MG","Mitochondrial gene expression","GFM2"
"MG","Mitochondrial gene expression","GTPBP3"
"MG","Mitochondrial gene expression","HARS2"
"MG","Mitochondrial gene expression","HSD17B10"
"MG","Mitochondrial gene expression","IARS2"
"MG","Mitochondrial gene expression","KANSL1"
"MG","Mitochondrial gene expression","KANSL3"
"MG","Mitochondrial gene expression","KAT8"
"MG","Mitochondrial gene expression","LARS2"
"MG","Mitochondrial gene expression","LRPPRC"
"MG","Mitochondrial gene expression","MALSU1"
"MG","Mitochondrial gene expression","METTL4"
"MG","Mitochondrial gene expression","METTL8"
"MG","Mitochondrial gene expression","MIURF"
"MG","Mitochondrial gene expression","MPV17L2"
"MG","Mitochondrial gene expression","MRPL1"
"MG","Mitochondrial gene expression","MRPL10"
"MG","Mitochondrial gene expression","MRPL11"
"MG","Mitochondrial gene expression","MRPL12"
"MG","Mitochondrial gene expression","MRPL13"
"MG","Mitochondrial gene expression","MRPL14"
"MG","Mitochondrial gene expression","MRPL15"
"MG","Mitochondrial gene expression","MRPL16"
"MG","Mitochondrial gene expression","MRPL17"
"MG","Mitochondrial gene expression","MRPL18"
"MG","Mitochondrial gene expression","MRPL19"
"MG","Mitochondrial gene expression","MRPL2"
"MG","Mitochondrial gene expression","MRPL20"
"MG","Mitochondrial gene expression","MRPL21"
"MG","Mitochondrial gene expression","MRPL22"
"MG","Mitochondrial gene expression","MRPL23"
"MG","Mitochondrial gene expression","MRPL24"
"MG","Mitochondrial gene expression","MRPL27"
"MG","Mitochondrial gene expression","MRPL28"
"MG","Mitochondrial gene expression","MRPL3"
"MG","Mitochondrial gene expression","MRPL30"
"MG","Mitochondrial gene expression","MRPL32"
"MG","Mitochondrial gene expression","MRPL33"
"MG","Mitochondrial gene expression","MRPL34"
"MG","Mitochondrial gene expression","MRPL35"
"MG","Mitochondrial gene expression","MRPL36"
"MG","Mitochondrial gene expression","MRPL37"
"MG","Mitochondrial gene expression","MRPL38"
"MG","Mitochondrial gene expression","MRPL39"
"MG","Mitochondrial gene expression","MRPL4"
"MG","Mitochondrial gene expression","MRPL40"
"MG","Mitochondrial gene expression","MRPL41"
"MG","Mitochondrial gene expression","MRPL42"
"MG","Mitochondrial gene expression","MRPL43"
"MG","Mitochondrial gene expression","MRPL44"
"MG","Mitochondrial gene expression","MRPL45"
"MG","Mitochondrial gene expression","MRPL46"
"MG","Mitochondrial gene expression","MRPL47"
"MG","Mitochondrial gene expression","MRPL48"
"MG","Mitochondrial gene expression","MRPL49"
"MG","Mitochondrial gene expression","MRPL50"
"MG","Mitochondrial gene expression","MRPL51"
"MG","Mitochondrial gene expression","MRPL52"
"MG","Mitochondrial gene expression","MRPL53"
"MG","Mitochondrial gene expression","MRPL54"
"MG","Mitochondrial gene expression","MRPL55"
"MG","Mitochondrial gene expression","MRPL57"
"MG","Mitochondrial gene expression","MRPL58"
"MG","Mitochondrial gene expression","MRPL9"
"MG","Mitochondrial gene expression","MRPS10"
"MG","Mitochondrial gene expression","MRPS11"
"MG","Mitochondrial gene expression","MRPS12"
"MG","Mitochondrial gene expression","MRPS14"
"MG","Mitochondrial gene expression","MRPS15"
"MG","Mitochondrial gene expression","MRPS16"
"MG","Mitochondrial gene expression","MRPS17"
"MG","Mitochondrial gene expression","MRPS18A"
"MG","Mitochondrial gene expression","MRPS18B"
"MG","Mitochondrial gene expression","MRPS18C"
"MG","Mitochondrial gene expression","MRPS2"
"MG","Mitochondrial gene expression","MRPS21"
"MG","Mitochondrial gene expression","MRPS22"
"MG","Mitochondrial gene expression","MRPS23"
"MG","Mitochondrial gene expression","MRPS24"
"MG","Mitochondrial gene expression","MRPS25"
"MG","Mitochondrial gene expression","MRPS26"
"MG","Mitochondrial gene expression","MRPS27"
"MG","Mitochondrial gene expression","MRPS28"
"MG","Mitochondrial gene expression","MRPS30"
"MG","Mitochondrial gene expression","MRPS31"
"MG","Mitochondrial gene expression","MRPS33"
"MG","Mitochondrial gene expression","MRPS34"
"MG","Mitochondrial gene expression","MRPS35"
"MG","Mitochondrial gene expression","MRPS5"
"MG","Mitochondrial gene expression","MRPS6"
"MG","Mitochondrial gene expression","MRPS7"
"MG","Mitochondrial gene expression","MRPS9"
"MG","Mitochondrial gene expression","MTERF1"
"MG","Mitochondrial gene expression","MTERF2"
"MG","Mitochondrial gene expression","MTERF3"
"MG","Mitochondrial gene expression","MTG1"
"MG","Mitochondrial gene expression","MTG2"
"MG","Mitochondrial gene expression","MTIF2"
"MG","Mitochondrial gene expression","MTIF3"
"MG","Mitochondrial gene expression","MTO1"
"MG","Mitochondrial gene expression","MTPAP"
"MG","Mitochondrial gene expression","MTRES1"
"MG","Mitochondrial gene expression","MTRF1"
"MG","Mitochondrial gene expression","MTRF1L"
"MG","Mitochondrial gene expression","MTRFR"
"MG","Mitochondrial gene expression","NGRN"
"MG","Mitochondrial gene expression","NSUN3"
"MG","Mitochondrial gene expression","OSGEPL1"
"MG","Mitochondrial gene expression","OXA1L"
